,Filenames,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
2315,004582.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,002463.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2317,001474.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,003999.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2319,006517.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2320,001655.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2321,008375.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2322,001218.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2323,005750.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,001534.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2325,000778.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,007861.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2327,002200.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,009074.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,004893.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2330,005390.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2331,001866.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,006487.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2333,003832.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,001003.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2335,004406.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,003385.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2337,009844.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2338,008866.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,005982.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2340,002701.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2341,005950.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,004435.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,007306.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2344,006244.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2345,009101.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2346,000183.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2347,005240.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,002074.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2349,004297.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2350,003503.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2351,000732.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,001905.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2353,007226.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,005553.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2355,005206.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,004545.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,008500.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,006461.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,009030.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,000765.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2361,000342.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2362,008006.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,005205.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2364,009415.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2365,000910.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2366,009360.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2367,005147.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,003426.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2369,007927.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2370,004055.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2371,009892.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2372,000566.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2373,006973.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,003938.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2375,000148.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,005926.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2377,007802.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2378,007287.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,008957.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2380,006451.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,008165.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,009720.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2383,001838.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,005548.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2385,004529.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2386,007505.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2387,007013.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2388,009581.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,003829.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,001459.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2391,003317.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392,000315.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2393,009714.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2394,008074.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2395,006723.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,000149.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,003501.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,000341.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,009352.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2400,002620.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2401,008616.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2402,003978.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2403,008787.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2404,007750.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2405,006489.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2406,007019.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,003460.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2408,005096.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,001416.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,004000.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2411,008455.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2412,000687.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2413,001859.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2414,004428.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,000922.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2416,009203.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,009804.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2418,006439.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2419,003059.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2420,005827.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2421,006122.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2422,001681.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,005300.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,004184.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,003447.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,003113.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2427,001197.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,000596.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,000074.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2430,001105.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,000397.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2432,004865.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,004001.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2434,003930.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2435,009167.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,006775.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,009447.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2438,007945.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2439,007434.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,001227.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,008278.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2442,006340.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2443,004899.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2444,004070.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2445,001118.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2446,009534.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,005354.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2448,005581.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,006154.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2450,007726.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2451,002428.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2452,009846.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2453,005944.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2454,005977.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,007397.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,007255.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2457,000584.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2458,001178.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,008227.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,002482.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2461,001251.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2462,000087.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,004586.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2464,007199.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,006633.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,007949.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2467,006871.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,004045.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,001355.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2470,003474.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2471,007135.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,009554.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2473,002922.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,006685.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2475,003805.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2476,008358.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2477,002535.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2478,009559.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2479,009948.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2480,007507.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2481,000749.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2482,000082.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2483,000116.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,008791.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,009176.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2486,001601.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,004698.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2488,000182.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,005330.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2490,000990.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2491,005822.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,009276.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2493,000481.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2494,000655.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2495,007613.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2496,007560.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2497,002040.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,009145.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,001033.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,009075.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2501,000493.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2502,001431.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2503,002396.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,003795.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2505,002131.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,006327.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,005501.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,000944.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,001605.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,005871.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2511,004453.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2512,009651.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2513,000995.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,007190.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2515,004477.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,006265.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,009017.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2518,003892.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,009799.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2520,002740.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2521,006873.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2522,000410.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2523,006510.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,006168.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2525,000930.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2526,008788.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,003305.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,003568.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,002997.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2530,000773.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2531,008277.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2532,006580.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,000409.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,000594.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2535,004924.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2536,001567.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2537,006525.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2538,007251.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2539,003910.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,009119.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2541,007015.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,006412.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,006342.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,001998.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,005498.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2546,006589.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2547,006820.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2548,006287.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2549,004901.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2550,001070.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2551,005848.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,002581.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2553,002861.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,006082.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2555,007254.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2556,005482.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2557,008377.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2558,003975.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,009530.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,006528.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,006036.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2562,006854.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,008714.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,002469.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2565,000568.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,006787.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2567,007986.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2568,005633.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2569,009284.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2570,001575.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2571,005617.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,001242.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,007207.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2574,003701.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2575,005201.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,001098.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,008271.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,007550.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2579,000614.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2580,006063.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2581,006895.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2582,009811.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,000959.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2584,001846.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2585,003475.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2586,005184.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2587,000029.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2588,001583.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2589,009552.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2590,008686.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2591,003418.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2592,002133.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
